,Unnamed: 0,Building name,Related probable/confirmed cases,count,lat_col,long_col
525,525,Kornhill Plaza ,"3070, 3049",2,22.284491,114.21663
526,526,Kornhill Plaza (South) ,4021,1,22.28402175,114.2161709076749
527,527,Kowloon City Law Courts Building ,"3310, 3383",2,22.32515465,114.18528587033451
528,528,Kowloon City Municipal Services Building ,"1918, 3051, 3126",3,22.329557100000002,114.18904895642811
529,529,Kowloon East Government Office ,4044,1,,
530,530,Kowloon Funeral Parlour ,4186,1,22.32395595,114.1621540737375
531,531,Kowloon Park Sports Centre ,"3998, 3999",2,22.3018849,114.16977473531598
532,532,Kowloon Tsai Swimming Pool ,3774,1,22.333249549999998,114.18461297528462
533,533,Kowloonbay International Trade & Exhibition Centre ,4275,1,22.3237874,114.20355086091277
534,534,"Kui Yat House, Yat Tung (II) Estate",3890,1,22.282219949999998,113.93623399651821
535,535,Kum On Hin ,3721,1,22.3291523,114.18787673144877
536,536,Kundamal House ,3826,1,22.298636000000002,114.17415165549865
537,537,Kwai Chung Container Terminal,"4414, 4418, 4420, 4443, 4444, 4445, 4454",7,22.34764265,114.12187268817456
538,538,Kwai Chung Plaza ,"1820, 1996, 2332, 2455, 2459, 2465, 2602, 3018, 3026, 3040, 3058, 4495",12,22.358099449999997,114.12763621004748
539,539,Kwai Chung Plaza  ,4381,1,22.358099449999997,114.12763621004748
540,540,Kwai Chung Plaza Caf de Coral ,"3871, 4416",2,,
541,541,Kwai Chung Plaza Fu Wah Caf ,4263,1,,
542,542,Kwai Fong Commercial Centre ,4241,1,22.36008655,114.12818945267813
543,543,Kwai Fong Plaza ,4480,1,22.35792595,114.12980517179003
544,544,Kwai Fong Plaza Hakka Cuisine ,"2602, 2883",2,,
545,545,"Kwai Hei House, Kwai Fong Estate",4241,1,22.3593731,114.12945513887641
546,546,Kwai Shing East Shopping Centre ,"2023, 2514, 2877, 3354",4,22.3635376,114.1270804
547,547,Kwai Tei New Village,"4332, 4447",2,,
548,548,"Kwai Wah House, Lower Ngau Tau Kok Estate",3898,1,22.3214931,114.21538928088964
549,549,Kwong Fat Building ,"1639, 1862, 2187, 4290",4,22.3385086,114.15655328941068
550,550,Kwong Fuk Commercial Centre ,"2870, 3496",2,,
551,551,Kwun Tong Plaza Fulum Fisherman's Wharf ,"2784, 2833",2,,
552,552,L'hotel Nina et Convention Centre,4079,1,22.368539,114.11350064145931
553,553,L'hotel Nina et Convention Centre ,3799,1,22.368539,114.11350064145931
554,554,LHT Tower ,4338,1,22.28214265,114.15672660753891
555,555,Laguna Plaza ,"3051, 3645, 3736",3,22.3068371,114.2279651358325
556,556,Laguna Plaza Yu Mai ,4044,1,,
557,557,"Lai Ching House, Lai On Estate",3724,1,22.331223899999998,114.15858788420968
558,558,Lai King Estate Car Park ,4272,1,,
559,559,Lai King Estate Carnival Restaurant ,4460,1,,
560,560,"Lai Lam House, Lai Yan Court",3888,1,22.343137300000002,114.13660865833512
561,561,"Lai Ming House, Wah Ming Estate",4106,1,22.484199349999997,114.14035226658243
562,562,Lai Shing Building,4157,1,22.31198895,114.1706028378492
563,563,"Lai Sum House, Lai Tsui Court","3886, 3891, 4162",3,22.3337616,114.15486957945163
564,564,Lai Sun Commercial Centre Sushiro ,3728,1,,
565,565,"Lai Tin House, Pak Tin Estate","3623, 3985, 3986, 3987",4,22.33663425,114.16702658278244
566,566,Lai Wan Market ,4257,1,22.3396758,114.136481
567,567,"Lai Ying House, Lai Yan Court",4495,1,22.343137300000002,114.13660865833512
568,568,"Lam Shek House, Ping Shek Estate","3795, 4244",2,22.33287405,114.20910096247151
569,569,Landmark North ,"1989, 2157",2,22.50254615,114.12782994662183
570,570,Langham Place ,"1297, 1641, 2008, 2186, 3296, 3369, 3386, 3826",8,22.31823635,114.16861066751677
571,571,Lantau Toll Plaza Administration Building ,"2208, 2392",2,,
572,572,Laurels Industrial Centre ,"3530, 3531, 3534, 3700",4,22.3370276,114.19750505
573,573,Lauren Court,"3973, 4092",2,32.7462116,-96.4093339
574,574,"Lee Foo House, Shun Lee Estate","4294, 4311",2,22.332673149999998,114.2240164039855
575,575,"Lee Hong House, Shun Lee Estate",4309,1,22.332673149999998,114.2240164039855
576,576,Lee Kum Kee Central ,"2418, 2419",2,22.4584999,114.18058496254184
577,577,Lee May Building ,"3259, 3320, 3369, 3578, 3755",5,22.32592205,114.16826820318343
578,578,Lee Shun Building,"3661, 3811",2,22.2784288,114.17353024625511
579,579,"Lei Yan House, Lei On Court",3700,1,22.30899995,114.23229810117766
580,580,Lei Yue Mun Municipal Services Building ,"2634, 2647, 2656, 3908",4,22.292149000000002,114.23873098365158
581,581,Lei Yue Mun Plaza ,"1868, 2425, 2647, 2656, 3056, 3333, 3434",7,22.2963843,114.23945011145074
582,582,Lek Yuen Estate  ,4267,1,22.3850409,114.19154147721228
583,583,Lek Yuen Plaza Yoshinoya ,4267,1,,
584,584,"Leung Chun House, Leung King Estate",4459,1,22.4064409,113.96402044753773
585,585,Leung King Plaza ,"2319, 2707, 3582, 4286, 4309, 4339, 4374, 4467",8,22.40625085,113.96273319852281
586,586,Leung King Plaza Dragon Place ,4005,1,,
587,587,Leung King Plaza Fairwood ,4308,1,,
588,588,Leung King Plaza Kam Tai Pan ,4412,1,,
589,589,Leung Kit House Leung King Estate ,4308,1,,
590,590,"Leung Wai House, Leung King Estate",4446,1,22.4064409,113.96402044753773
591,591,"Leung Yin House, Leung King Estate",4005,1,22.4064409,113.96402044753773
593,593,Lily Mansions Site 9 The Whampoa ,4469,1,22.3026558,114.19029316986408
594,594,Lions Rise Mall ,"2214, 2240",2,22.3404191,114.19679998117701
595,595,Lippo Sun Plaza ,"1623, 1975, 2654",3,22.296968149999998,114.16948977255933
596,596,Lohas Park MTR station Temporary market on the roof ,3982,1,,
597,597,Lok Cheung House Tsz Lok Estate ,4081,1,22.34884825,114.1988495480185
598,598,"Lok Cheung House, Tsz Lok Estate","3915, 3925, 4155",3,22.34884825,114.1988495480185
599,599,"Lok Foon House, Tsz Lok Estate",3657,1,22.3477978,114.19915751403971
600,600,Lok Fu Plaza ,"1695, 1774, 2191, 2655, 2786, 2792, 3165, 3801",8,22.3378728,114.1863126
601,601,Lok Fung Building ,4479,1,22.32856905,114.16085721969625
602,602,"Lok Fung Lau, Lok Man Sun Chuen","4187, 4390",2,22.3163399,114.18591292325365
603,603,"Lok Hing House, Hing Wah (II) Estate",4009,1,22.26386625,114.23334747619283
604,604,"Lok Hop House, Tsz Lok Estate",3916,1,22.346868450000002,114.19999281430705
605,605,Lok Ka House,4292,1,22.3079136,114.18265162985332
606,606,"Lok On House, Tsz Lok Estate","4330, 4399, 4400",3,22.347836,114.20010252361143
607,607,"Lok Shan House, Cheung Shan Estate",4217,1,22.37822825,114.12928684809212
608,608,"Lok Wong House, Tsz Lok Estate","3654, 3655, 3815, 3816, 3817, 3819, 3820, 3821",8,22.3479746,114.19864318958152
609,609,Long Ping Commercial Centre ,"3967, 4337, 4555",3,,
610,610,Long Ping Commercial Centre McDonald's ,3967,1,,
611,611,"Low Block, Tsui Nam House, Tsui Ping (North) Estate",4148,1,22.3154712,114.22995096407293
612,612,"Low Block, Wu Yuet House, Wu King Estate",4381,1,22.3757577,113.96528853237308
613,613,Lucky House ,4242,1,22.27660765,114.176399860671
614,614,"Luen Fat House, Kin Yip Street","3931, 3932, 3933, 4098",4,22.4424543,114.03164545343654
615,615,"Luen Hei House, Kwai Luen Estate",3869,1,22.361821499999998,114.12435223675439
616,616,Luen Sen Building,3612,1,22.27749815,114.17395139888498
617,617,Luen Wo Hui Municipal Services Building ,"1568, 2167, 2357, 2770, 2991",5,,
618,618,"Luk Tin House, Yan Tin Estate","3803, 4452",2,22.4149471,113.97603767258721
619,619,Luk Yeung Galleria ,"3108, 3249, 3730",3,22.3730265,114.1192257886336
620,620,"Lung Fai House, Lower Wong Tai Sin Estate",3750,1,22.34008745,114.19319007361892
621,621,Lung Fung Garden Shopping Arcade ,"2157, 2178, 2311, 2912",4,,
622,622,"Lung Lok House, Lower Wong Tai Sin (II) Estate",4084,1,,
623,623,"Lung Shun House, Lower Wong Tai Sin Estate",4302,1,22.34008745,114.19319007361892
624,624,"Lung Tai House, Lower Wong Tai Sin (II) Estate","4093, 4094, 4095",3,,
625,625,"Lung Tai House, Lower Wong Tai Sin Estate",3946,1,22.34008745,114.19319007361892
626,626,Lux Theatre Building ,4234,1,22.3062008,114.18584358979368
627,627,"Lychee Road East, Fairview Park",4270,1,22.479899,114.049107
628,628,M1 Hotel Yau Ma Tei,3624,1,22.312467150000003,114.17032053688004
629,629,MCP Discovery ,3890,1,,
630,630,MOKO Super Star Seafood Restaurant ,3859,1,,
631,631,MOSTown ,"3445, 3642, 3777, 4234",4,22.4241354,114.2317384839685
632,632,MOSTown (Phase 4) ,"2540, 3067, 3394",3,22.4241354,114.2317384839685
633,633,MTR Hong Kong Station ,"3484, 3858",2,22.28424235,114.15883727497089
634,634,MTR Kowloon Bay Depot ,"3317, 3966, 4292",3,22.32373015,114.21285791517028
635,635,MTR Kwai Fong Station ,"4416, 4460, 4480",3,,
636,636,MTR Lai King Depot ,3966,1,,
637,637,MTR Sha Tin Wai Station ,3773,1,,
638,638,MTR Tsing Yi Station ,4066,1,,
639,639,Ma Mei Ha Tsuen,"3632, 3633",2,,
640,640,Ma Tin Tsuen,"3673, 4212",2,22.4394942,114.023706
641,641,Mai Chung Mansion ,4154,1,22.367473949999997,114.13229172774436
642,642,Mai Hing Building  ,4218,1,22.3159864,114.22157123623373
643,643,Mainway Court Jun Huang Seafood Restaurant ,"3617, 3715",2,,
644,644,Maison Rose  ,3991,1,46.242493,4.5857151
645,645,"Man Tai House, Tsz Man Estate","3656, 4219",2,22.3483433,114.20309506508357
646,646,"Man Yue House, Tsz Man Estate",3870,1,22.3481133,114.20384216903588
647,647,Mandarin Oriental Hotel ,4338,1,13.72391335,100.51423368809807
648,648,Manning Theatre Building,"4290, 4543, 4545",3,-32.00475735,115.89428635361953
649,649,Maritime Square ,3978,1,22.358350899999998,114.10715335654676
650,650,Maritime Square 1 ,"1751, 1902, 3130, 3353, 3952",5,1.2636951,103.8203755
651,651,Maritime Square 2 ,3952,1,1.2650858,103.8204705
652,652,Mary Court,3808,1,22.29039895,114.19793025
653,653,Maxim Mansion  ,4233,1,,
654,654,"May Wah House, Hing Wah (I) Estate","3794, 4213, 4227, 4228, 4230, 4526",6,22.262754649999998,114.23529646967316
655,655,Mayfair Gardens ,4043,1,22.3440775,114.10707365589866
656,656,MegaBox ,"3578, 4084, 4241",3,22.31985255,114.20850350751635
657,657,"Mei Chi House, Mei Tin Estate",4393,1,22.37602535,114.17120656177602
658,658,"Mei Chuen House, Mei Tin Estate","4010, 4031",2,22.37602535,114.17120656177602
659,659,"Mei Fung House, Mei Lam Estate",3660,1,22.378128099999998,114.17678217554793
660,660,Mei Lam Commercial Centre ,"2816, 3033, 3066, 3660",4,22.37818725,114.17641806389032
661,661,Mei Lam Commercial Centre Caf de Coral ,"3033, 3148, 3839",3,,
662,662,Mei Lam Commercial Centre Green River Restaurant ,"1978, 2348, 2453",3,,
663,663,"Mei Leong House, Shek Kip Mei Estate",3621,1,22.332362850000003,114.1677209870455
664,664,"Mei Shek House, Shek Mun Estate",4011,1,22.38591735,114.20958268358896
665,665,"Mei Shing House, Shek Kip Mei Estate","3840, 3855, 3899",3,22.33331715,114.16649850181429
666,666,"Mei Tao House, Mei Lam Estate",3620,1,22.378128099999998,114.17678217554793
667,667,Mei Tin Shopping Centre ,"2136, 3105",2,22.3762019,114.17067888987157
668,668,"Mei Tung House, Mei Tung Estate",4299,1,22.3333904,114.1901585066496
669,669,Mei Yat House Yat Tung (II) Estate ,3893,1,,
670,670,"Mei Ying House, Shek Kip Mei Estate","3862, 4121",2,22.3339167,114.1682864621807
671,671,Melbourne Plaza ,"2485, 2529, 4338",3,54.8958676,-1.4235063
672,672,Metropark Hotel Kowloon ,"2973, 3467",2,22.319093,114.17574
673,673,Metropark Hotel Mongkok,"3980, 4032",2,22.3233708,114.167414
674,674,Metroplaza ,"3521, 4164, 4175, 4338",4,22.3574304,114.12678121213142
675,675,Metroplaza Nha Trang Vietnamese Cuisine ,4338,1,,
676,676,Metropole Building ,"2658, 3398",2,22.2905007,114.19949659596733
677,677,Metropolis Plaza ,3975,1,22.502123150000003,114.12920220467159
678,678,Metrotown ,"3458, 3681",2,49.2258524,-123.0038944
679,679,Midland Court ,4240,1,43.587516,-116.5918614
680,680,Millennium City 3 ,"2396, 2434, 2535, 2635, 2720, 2742, 2811, 2822, 2854, 2894, 2927, 2953, 2982, 3231, 3405, 4158",16,22.314526649999998,114.21964321795352
681,681,Ming Yin Building,3847,1,22.367285350000003,114.13532089490623
682,682,"Ming Yu House, Kin Ming Estate","3789, 3848",2,22.3057264,114.24972010696722
683,683,Mira Place 2 ,"3224, 3346, 3998, 3999",4,22.3001595,114.17246734725398
684,684,Mirador Mansion,3652,1,22.297352099999998,114.17263010514036
685,685,Mong Kok Building ,"3996, 4264",2,22.3197491,114.1693644
686,686,Mong Kok Complex ,"4039, 4092",2,22.3197491,114.1693644
687,687,Mong Kok Market ,"2195, 3052, 3972",3,22.318515249999997,114.16705647981223
688,688,Mongkok Building,3996,1,22.314080500000003,114.17069908518292
689,689,Mount Sterling Mall ,"2771, 3484, 3549, 4257",4,22.3382027,114.1388663
690,690,"Mun Wo House, Mun Tung Estate","3951, 4077, 4078",3,22.2769756,113.93309946991526
691,691,Nam Hang Tsuen,3889,1,22.4229649,114.0333599
692,692,Nam Wan Building,"3765, 4342",2,22.3440106,114.0635731
693,693,"Nanking House, Tsuen Wan Centre",3685,1,22.37809425,114.10824341515891
694,694,New Kwai Fong Gardens Shopping Centre ,4138,1,,
695,695,New Mandarin Plaza ,"3224, 3470, 3490, 3492, 3923, 4062",6,22.3004141,114.17850007004238
696,696,New Mandarin Plaza Tong Kee Bao Dim ,3728,1,,
697,697,New Town Commercial Arcade ,"4448, 4546",2,49.4548433,-2.5368412
698,698,New Town Plaza ,"3415, 3571, 3910",3,22.38194805,114.18814489273743
699,699,New Town Plaza BRICK LANE Deli ,3910,1,,
700,700,"Ng Tung Chai, Lam Tsuen",4368,1,22.4186987,113.981894
701,701,"Nga Kwai House, Kwai Chung Estate","3804, 4160, 4326",3,22.369515800000002,114.12695285073625
702,702,Nga Yiu Tau,4382,1,22.4221675,114.2678233
703,703,"Ngar Tsui House, Hiu Tsui Court",4470,1,22.26289175,114.24704680956788
704,704,Ngau Chi Wan Municipal Services Building ,"1371, 1388, 1389, 1394, 1467, 1468, 1523, 1597, 1671, 1710, 1767, 1834, 1854, 2094, 3183, 3438, 3830",17,22.33449625,114.20899915949738
705,705,Ngau Tau Kok Municipal Services Building ,"1853, 2578, 2666, 3214, 3199, 3399, 3814, 3972",8,22.321484499999997,114.21638109646582
706,706,Nin Fung Building Lee Kam Kee Vietnamese Restaurant ,"2761, 2973",2,,
707,707,"No. 104, 105, 106, 107, 114, 115, G/F, & No. 112-113, Terrace 1, Wong Ka Wai",3802,1,22.2770052,113.9343804
